Date,Open,High,Low,Close,Adj Close,Volume
2020-08-03,1235.000000,1235.000000,1215.000000,1220.000000,1220.000000,95900
2020-08-04,1220.000000,1220.000000,1180.000000,1200.000000,1200.000000,901400
2020-08-05,1200.000000,1200.000000,1185.000000,1195.000000,1195.000000,121800
2020-08-06,1195.000000,1205.000000,1190.000000,1200.000000,1200.000000,654000
2020-08-07,1200.000000,1220.000000,1200.000000,1215.000000,1215.000000,65100
2020-08-10,1215.000000,1215.000000,1190.000000,1200.000000,1200.000000,24100
2020-08-11,1195.000000,1220.000000,1190.000000,1220.000000,1220.000000,256900
2020-08-12,1220.000000,1230.000000,1210.000000,1225.000000,1225.000000,263700
2020-08-13,1215.000000,1230.000000,1200.000000,1225.000000,1225.000000,107500
2020-08-14,1220.000000,1220.000000,1205.000000,1215.000000,1215.000000,92000
2020-08-18,1210.000000,1230.000000,1205.000000,1220.000000,1220.000000,132700
2020-08-19,1205.000000,1230.000000,1205.000000,1215.000000,1215.000000,33100
2020-08-24,1215.000000,1220.000000,1205.000000,1205.000000,1205.000000,256400
2020-08-25,1205.000000,1210.000000,1180.000000,1190.000000,1190.000000,617200
2020-08-26,1200.000000,1200.000000,1180.000000,1185.000000,1185.000000,443900
2020-08-27,1190.000000,1195.000000,1180.000000,1185.000000,1185.000000,683100
2020-08-28,1180.000000,1190.000000,1175.000000,1190.000000,1190.000000,950300
2020-08-31,1195.000000,1195.000000,1180.000000,1185.000000,1185.000000,861200
2020-09-01,1185.000000,1185.000000,1165.000000,1175.000000,1175.000000,1000800
2020-09-02,1180.000000,1190.000000,1170.000000,1190.000000,1190.000000,1330100
2020-09-03,1195.000000,1205.000000,1195.000000,1200.000000,1200.000000,1203200
2020-09-04,1205.000000,1215.000000,1160.000000,1195.000000,1195.000000,692500
2020-09-07,1195.000000,1205.000000,1190.000000,1200.000000,1200.000000,714000
2020-09-08,1200.000000,1200.000000,1190.000000,1190.000000,1190.000000,18000
2020-09-09,1190.000000,1190.000000,1165.000000,1175.000000,1175.000000,977200
2020-09-10,1175.000000,1185.000000,1140.000000,1180.000000,1180.000000,4806500
2020-09-11,1175.000000,1190.000000,1175.000000,1185.000000,1185.000000,572600
2020-09-14,1190.000000,1210.000000,1185.000000,1205.000000,1205.000000,1011100
2020-09-15,1215.000000,1250.000000,1205.000000,1240.000000,1240.000000,1385400
2020-09-16,1240.000000,1240.000000,1230.000000,1240.000000,1240.000000,285600
2020-09-17,1240.000000,1240.000000,1215.000000,1225.000000,1225.000000,275700
2020-09-18,1225.000000,1240.000000,1225.000000,1230.000000,1230.000000,28600
2020-09-21,1230.000000,1240.000000,1220.000000,1225.000000,1225.000000,139500
2020-09-22,1230.000000,1230.000000,1195.000000,1215.000000,1215.000000,1070300
2020-09-23,1215.000000,1230.000000,1215.000000,1215.000000,1215.000000,2643400
2020-09-24,1210.000000,1210.000000,1200.000000,1205.000000,1205.000000,619700
2020-09-25,1245.000000,1250.000000,1205.000000,1215.000000,1215.000000,274300
2020-09-28,1215.000000,1230.000000,1200.000000,1230.000000,1230.000000,2582700
2020-09-29,1235.000000,1235.000000,1220.000000,1225.000000,1225.000000,56700
2020-09-30,1225.000000,1230.000000,1220.000000,1230.000000,1230.000000,321800
2020-10-01,1230.000000,1235.000000,1220.000000,1230.000000,1230.000000,267100
2020-10-02,1230.000000,1230.000000,1220.000000,1225.000000,1225.000000,44800
2020-10-05,1225.000000,1225.000000,1185.000000,1215.000000,1215.000000,3362200
2020-10-06,1220.000000,1220.000000,1205.000000,1215.000000,1215.000000,2518900
2020-10-07,1210.000000,1230.000000,1210.000000,1225.000000,1225.000000,806100
2020-10-08,1235.000000,1235.000000,1230.000000,1235.000000,1235.000000,86000
2020-10-09,1240.000000,1250.000000,1220.000000,1230.000000,1230.000000,10568900
2020-10-12,1230.000000,1245.000000,1220.000000,1230.000000,1230.000000,31720700
2020-10-13,1230.000000,1245.000000,1225.000000,1245.000000,1245.000000,491100
2020-10-14,1235.000000,1245.000000,1235.000000,1240.000000,1240.000000,143700
2020-10-15,1240.000000,1245.000000,1225.000000,1230.000000,1230.000000,16990400
2020-10-16,1235.000000,1245.000000,1235.000000,1245.000000,1245.000000,39900
2020-10-19,1245.000000,1245.000000,1225.000000,1235.000000,1235.000000,1575600
2020-10-20,1235.000000,1245.000000,1220.000000,1245.000000,1245.000000,2470500
2020-10-21,1250.000000,1250.000000,1235.000000,1235.000000,1235.000000,21100
2020-10-22,1235.000000,1245.000000,1235.000000,1235.000000,1235.000000,203200
2020-10-23,1230.000000,1235.000000,1230.000000,1235.000000,1235.000000,19200
2020-10-26,1240.000000,1245.000000,1235.000000,1235.000000,1235.000000,112100
2020-10-27,1235.000000,1240.000000,1235.000000,1240.000000,1240.000000,438200
2020-11-02,1245.000000,1245.000000,1200.000000,1245.000000,1245.000000,98000
2020-11-03,1245.000000,1300.000000,1245.000000,1260.000000,1260.000000,76305900
2020-11-04,1265.000000,1300.000000,1265.000000,1300.000000,1300.000000,3071400
2020-11-05,1300.000000,1305.000000,1265.000000,1265.000000,1265.000000,2872900
2020-11-06,1265.000000,1300.000000,1265.000000,1300.000000,1300.000000,14802400
2020-11-09,1300.000000,1315.000000,1280.000000,1305.000000,1305.000000,169800
2020-11-10,1305.000000,1320.000000,1300.000000,1320.000000,1320.000000,1321400
2020-11-11,1325.000000,1325.000000,1300.000000,1320.000000,1320.000000,2812800
2020-11-12,1320.000000,1320.000000,1310.000000,1320.000000,1320.000000,311300
2020-11-13,1315.000000,1350.000000,1315.000000,1350.000000,1350.000000,14538200
2020-11-16,1350.000000,1360.000000,1270.000000,1270.000000,1270.000000,157500
2020-11-17,1290.000000,1300.000000,1280.000000,1300.000000,1300.000000,2326300
2020-11-18,1305.000000,1325.000000,1305.000000,1305.000000,1305.000000,73900
2020-11-19,1300.000000,1305.000000,1295.000000,1305.000000,1305.000000,1281300
2020-11-20,1310.000000,1310.000000,1305.000000,1305.000000,1305.000000,1717600
2020-11-23,1305.000000,1310.000000,1305.000000,1310.000000,1310.000000,31200
2020-11-24,1315.000000,1360.000000,1315.000000,1360.000000,1360.000000,231300
2020-11-25,1360.000000,1360.000000,1265.000000,1305.000000,1305.000000,695900
2020-11-26,1305.000000,1325.000000,1305.000000,1305.000000,1305.000000,374200
2020-11-27,1305.000000,1310.000000,1290.000000,1300.000000,1300.000000,2591600
2020-11-30,1310.000000,1310.000000,1300.000000,1300.000000,1300.000000,97600
2020-12-01,1300.000000,1310.000000,1300.000000,1300.000000,1300.000000,80000
2020-12-02,1300.000000,1310.000000,1300.000000,1300.000000,1300.000000,10000
2020-12-03,1300.000000,1305.000000,1295.000000,1300.000000,1300.000000,2499700
2020-12-04,1300.000000,1310.000000,1300.000000,1305.000000,1305.000000,84600
2020-12-07,1320.000000,1320.000000,1300.000000,1310.000000,1310.000000,28500
2020-12-08,1310.000000,1340.000000,1310.000000,1335.000000,1335.000000,8207700
2020-12-10,1350.000000,1365.000000,1335.000000,1350.000000,1350.000000,1126100
2020-12-11,1350.000000,1360.000000,1350.000000,1355.000000,1355.000000,177000
2020-12-14,1350.000000,1365.000000,1335.000000,1365.000000,1365.000000,1354200
2020-12-15,1370.000000,1385.000000,1365.000000,1380.000000,1380.000000,173100
2020-12-16,1385.000000,1400.000000,1375.000000,1400.000000,1400.000000,6335700
2020-12-17,1400.000000,1400.000000,1370.000000,1375.000000,1375.000000,221500
2020-12-18,1370.000000,1370.000000,1325.000000,1335.000000,1335.000000,291600
2020-12-21,1340.000000,1380.000000,1315.000000,1340.000000,1340.000000,307700
2020-12-22,1340.000000,1350.000000,1340.000000,1345.000000,1345.000000,107200
2020-12-23,1345.000000,1360.000000,1340.000000,1340.000000,1340.000000,134600
2020-12-28,1340.000000,1345.000000,1335.000000,1340.000000,1340.000000,115200
2020-12-29,1340.000000,1340.000000,1330.000000,1330.000000,1330.000000,12300
2020-12-30,1330.000000,1360.000000,1330.000000,1360.000000,1360.000000,32200
2021-01-04,1365.000000,1365.000000,1340.000000,1350.000000,1350.000000,29400
2021-01-05,1350.000000,1355.000000,1350.000000,1355.000000,1355.000000,317400
2021-01-06,1350.000000,1355.000000,1340.000000,1350.000000,1350.000000,127400
2021-01-07,1350.000000,1355.000000,1350.000000,1350.000000,1350.000000,581400
2021-01-08,1345.000000,1345.000000,1260.000000,1320.000000,1320.000000,195100
2021-01-11,1320.000000,1340.000000,1300.000000,1340.000000,1340.000000,569600
2021-01-12,1350.000000,1360.000000,1300.000000,1360.000000,1360.000000,419600
2021-01-13,1360.000000,1365.000000,1320.000000,1360.000000,1360.000000,1664100
2021-01-14,1365.000000,1370.000000,1330.000000,1370.000000,1370.000000,923700
2021-01-15,1375.000000,1375.000000,1320.000000,1370.000000,1370.000000,5706300
2021-01-18,1370.000000,1370.000000,1340.000000,1350.000000,1350.000000,34000
2021-01-19,1350.000000,1370.000000,1335.000000,1370.000000,1370.000000,296500
2021-01-20,1370.000000,1380.000000,1345.000000,1375.000000,1375.000000,12739800
2021-01-21,1375.000000,1385.000000,1340.000000,1385.000000,1385.000000,595100
2021-01-22,1385.000000,1450.000000,1355.000000,1450.000000,1450.000000,766700
2021-01-25,1450.000000,1465.000000,1370.000000,1420.000000,1420.000000,11415100
2021-01-26,1420.000000,1420.000000,1365.000000,1420.000000,1420.000000,3445400
2021-01-27,1390.000000,1470.000000,1380.000000,1450.000000,1450.000000,2116000
2021-01-28,1450.000000,1450.000000,1400.000000,1450.000000,1450.000000,1147500
2021-01-29,1450.000000,1455.000000,1410.000000,1450.000000,1450.000000,4992100
2021-02-01,1450.000000,1460.000000,1425.000000,1430.000000,1430.000000,213100
2021-02-02,1430.000000,1455.000000,1430.000000,1440.000000,1440.000000,30000
2021-02-03,1440.000000,1440.000000,1385.000000,1400.000000,1400.000000,163900
2021-02-04,1400.000000,1430.000000,1400.000000,1400.000000,1400.000000,60200
2021-02-05,1400.000000,1420.000000,1400.000000,1410.000000,1410.000000,1186200
2021-02-08,1410.000000,1415.000000,1400.000000,1410.000000,1410.000000,23100
2021-02-09,1410.000000,1455.000000,1410.000000,1420.000000,1420.000000,119300
2021-02-10,1420.000000,1425.000000,1400.000000,1400.000000,1400.000000,2638500
2021-02-11,1400.000000,1405.000000,1400.000000,1400.000000,1400.000000,4574800
2021-02-15,1400.000000,1455.000000,1400.000000,1415.000000,1415.000000,50300
2021-02-16,1410.000000,1415.000000,1405.000000,1415.000000,1415.000000,13400
2021-02-17,1415.000000,1415.000000,1395.000000,1400.000000,1400.000000,1265500
2021-02-18,1400.000000,1450.000000,1400.000000,1400.000000,1400.000000,291100
2021-02-19,1400.000000,1405.000000,1395.000000,1400.000000,1400.000000,380500
