Date,Open,High,Low,Close,Adj Close,Volume
2017-07-12,1150.000000,1200.000000,1150.000000,1185.000000,1145.100464,4340400
2017-07-13,1185.000000,1275.000000,1185.000000,1275.000000,1232.070068,8350600
2017-07-14,1275.000000,1290.000000,1265.000000,1275.000000,1232.070068,9226100
2017-07-17,1290.000000,1300.000000,1275.000000,1285.000000,1241.733398,7101900
2017-07-18,1285.000000,1285.000000,1255.000000,1275.000000,1232.070068,5270000
2017-07-19,1280.000000,1285.000000,1270.000000,1280.000000,1236.901733,5763900
2017-07-20,1280.000000,1295.000000,1280.000000,1290.000000,1246.565063,2818100
2017-07-21,1290.000000,1295.000000,1250.000000,1265.000000,1222.406738,5159300
2017-07-24,1265.000000,1265.000000,1235.000000,1245.000000,1203.080200,3759300
2017-07-25,1245.000000,1250.000000,1240.000000,1240.000000,1198.248535,3078900
2017-07-26,1245.000000,1265.000000,1240.000000,1245.000000,1203.080200,5861600
2017-07-27,1245.000000,1245.000000,1230.000000,1230.000000,1188.585327,4355700
2017-07-28,1230.000000,1275.000000,1230.000000,1270.000000,1227.238403,2256600
2017-07-31,1270.000000,1270.000000,1240.000000,1250.000000,1207.911865,4388300
2017-08-01,1250.000000,1250.000000,1220.000000,1225.000000,1183.753662,7679700
2017-08-02,1200.000000,1220.000000,1185.000000,1200.000000,1159.595337,7423100
2017-08-03,1200.000000,1205.000000,1185.000000,1200.000000,1159.595337,6961500
2017-08-04,1200.000000,1225.000000,1190.000000,1225.000000,1183.753662,6874100
2017-08-07,1225.000000,1230.000000,1205.000000,1210.000000,1169.258667,6239500
2017-08-08,1210.000000,1225.000000,1210.000000,1220.000000,1178.921997,3858300
2017-08-09,1215.000000,1245.000000,1190.000000,1220.000000,1178.921997,7737600
2017-08-10,1225.000000,1225.000000,1200.000000,1220.000000,1178.921997,2151200
2017-08-11,1220.000000,1220.000000,1190.000000,1190.000000,1149.932129,739100
2017-08-14,1215.000000,1220.000000,1195.000000,1200.000000,1159.595337,1321000
2017-08-15,1210.000000,1210.000000,1190.000000,1190.000000,1149.932129,1751900
2017-08-16,1210.000000,1210.000000,1180.000000,1185.000000,1145.100464,3031000
2017-08-17,1185.000000,1185.000000,1185.000000,1185.000000,1145.100464,0
2017-08-18,1200.000000,1200.000000,1185.000000,1190.000000,1149.932129,1128500
2017-08-21,1200.000000,1200.000000,1180.000000,1185.000000,1145.100464,749100
2017-08-22,1185.000000,1190.000000,1165.000000,1175.000000,1135.437256,2010300
2017-08-23,1175.000000,1175.000000,1165.000000,1175.000000,1135.437256,3060300
2017-08-24,1175.000000,1175.000000,1170.000000,1170.000000,1130.605591,4012900
2017-08-25,1175.000000,1195.000000,1170.000000,1175.000000,1135.437256,3230100
2017-08-28,1175.000000,1200.000000,1175.000000,1195.000000,1154.763672,2686500
2017-08-29,1200.000000,1200.000000,1180.000000,1190.000000,1149.932129,3047700
2017-08-30,1195.000000,1200.000000,1185.000000,1200.000000,1159.595337,8725200
2017-08-31,1200.000000,1250.000000,1200.000000,1220.000000,1178.921997,9950600
2017-09-01,1220.000000,1220.000000,1220.000000,1220.000000,1178.921997,0
2017-09-04,1225.000000,1240.000000,1220.000000,1230.000000,1188.585327,5205900
2017-09-05,1230.000000,1245.000000,1220.000000,1235.000000,1193.416992,6455800
2017-09-06,1235.000000,1240.000000,1225.000000,1235.000000,1193.416992,5995200
2017-09-07,1235.000000,1250.000000,1235.000000,1245.000000,1203.080200,3517100
2017-09-08,1245.000000,1260.000000,1245.000000,1245.000000,1203.080200,2958700
2017-09-11,1250.000000,1255.000000,1245.000000,1250.000000,1207.911865,7274500
2017-09-12,1250.000000,1285.000000,1250.000000,1280.000000,1236.901733,5250900
2017-09-13,1285.000000,1305.000000,1280.000000,1305.000000,1261.060059,5215100
2017-09-14,1310.000000,1345.000000,1310.000000,1340.000000,1294.881470,12311100
2017-09-15,1335.000000,1355.000000,1285.000000,1285.000000,1241.733398,3695200
2017-09-18,1290.000000,1290.000000,1250.000000,1275.000000,1232.070068,1690300
2017-09-19,1275.000000,1300.000000,1250.000000,1275.000000,1232.070068,2425900
2017-09-20,1275.000000,1310.000000,1275.000000,1300.000000,1256.228394,5202400
2017-09-21,1300.000000,1300.000000,1300.000000,1300.000000,1256.228394,0
2017-09-22,1300.000000,1325.000000,1300.000000,1300.000000,1256.228394,5941200
2017-09-25,1300.000000,1300.000000,1250.000000,1275.000000,1232.070068,3859800
2017-09-26,1275.000000,1280.000000,1255.000000,1265.000000,1222.406738,962500
2017-09-27,1260.000000,1260.000000,1215.000000,1245.000000,1203.080200,1328000
2017-09-28,1245.000000,1250.000000,1220.000000,1245.000000,1203.080200,922300
2017-09-29,1260.000000,1260.000000,1245.000000,1260.000000,1217.575073,1369800
2017-10-02,1260.000000,1265.000000,1220.000000,1225.000000,1183.753662,6860600
2017-10-03,1225.000000,1235.000000,1215.000000,1230.000000,1188.585327,8739300
2017-10-04,1245.000000,1250.000000,1225.000000,1230.000000,1188.585327,2741900
2017-10-05,1230.000000,1235.000000,1220.000000,1220.000000,1178.921997,4994300
2017-10-06,1220.000000,1220.000000,1190.000000,1190.000000,1149.932129,2650400
2017-10-09,1190.000000,1225.000000,1190.000000,1220.000000,1178.921997,4295100
2017-10-10,1230.000000,1270.000000,1230.000000,1250.000000,1207.911865,1393100
2017-10-11,1245.000000,1280.000000,1220.000000,1280.000000,1236.901733,818800
2017-10-12,1275.000000,1280.000000,1250.000000,1275.000000,1232.070068,1386400
2017-10-13,1275.000000,1275.000000,1250.000000,1270.000000,1227.238403,1371300
2017-10-16,1270.000000,1280.000000,1255.000000,1270.000000,1227.238403,694500
2017-10-17,1270.000000,1275.000000,1250.000000,1255.000000,1212.743408,903700
2017-10-18,1270.000000,1290.000000,1255.000000,1275.000000,1232.070068,1872500
2017-10-19,1275.000000,1275.000000,1265.000000,1270.000000,1227.238403,1415100
2017-10-20,1275.000000,1285.000000,1270.000000,1270.000000,1227.238403,2065700
2017-10-23,1275.000000,1275.000000,1270.000000,1270.000000,1227.238403,417000
2017-10-24,1270.000000,1275.000000,1265.000000,1270.000000,1227.238403,1981800
2017-10-25,1270.000000,1270.000000,1250.000000,1270.000000,1227.238403,144600
2017-10-26,1275.000000,1370.000000,1275.000000,1330.000000,1285.218140,11873900
2017-10-27,1350.000000,1350.000000,1320.000000,1325.000000,1280.386475,1646600
2017-10-30,1320.000000,1320.000000,1265.000000,1270.000000,1227.238403,3073600
2017-10-31,1270.000000,1270.000000,1240.000000,1270.000000,1227.238403,1881500
2017-11-01,1270.000000,1290.000000,1270.000000,1285.000000,1241.733398,1276700
2017-11-02,1285.000000,1295.000000,1265.000000,1295.000000,1251.396729,2313000
2017-11-03,1285.000000,1295.000000,1275.000000,1295.000000,1251.396729,258800
2017-11-06,1295.000000,1295.000000,1275.000000,1295.000000,1251.396729,391600
2017-11-07,1280.000000,1300.000000,1270.000000,1300.000000,1256.228394,720500
2017-11-08,1280.000000,1300.000000,1275.000000,1285.000000,1241.733398,434200
2017-11-09,1285.000000,1320.000000,1280.000000,1285.000000,1241.733398,1153300
2017-11-10,1285.000000,1305.000000,1280.000000,1280.000000,1236.901733,363400
2017-11-13,1295.000000,1325.000000,1290.000000,1320.000000,1275.554810,1084700
2017-11-14,1330.000000,1340.000000,1320.000000,1325.000000,1280.386475,3836300
2017-11-15,1325.000000,1325.000000,1280.000000,1295.000000,1251.396729,3411300
2017-11-16,1295.000000,1295.000000,1280.000000,1290.000000,1246.565063,3706000
2017-11-17,1290.000000,1300.000000,1280.000000,1300.000000,1256.228394,612000
2017-11-20,1300.000000,1310.000000,1290.000000,1310.000000,1265.891724,714600
2017-11-21,1310.000000,1310.000000,1295.000000,1295.000000,1251.396729,11317100
2017-11-22,1295.000000,1295.000000,1285.000000,1295.000000,1251.396729,1048700
2017-11-23,1305.000000,1305.000000,1285.000000,1295.000000,1251.396729,596700
2017-11-24,1295.000000,1300.000000,1285.000000,1290.000000,1246.565063,261100
2017-11-27,1290.000000,1290.000000,1285.000000,1290.000000,1246.565063,3200300
2017-11-28,1290.000000,1290.000000,1275.000000,1275.000000,1232.070068,1171100
2017-11-29,1295.000000,1295.000000,1265.000000,1270.000000,1227.238403,762900
2017-11-30,1270.000000,1275.000000,1250.000000,1270.000000,1227.238403,3280100
2017-12-01,1270.000000,1270.000000,1270.000000,1270.000000,1227.238403,0
2017-12-04,1270.000000,1275.000000,1240.000000,1245.000000,1203.080200,752100
2017-12-05,1260.000000,1260.000000,1225.000000,1225.000000,1183.753662,1057700
2017-12-06,1225.000000,1255.000000,1225.000000,1245.000000,1203.080200,409600
2017-12-07,1260.000000,1270.000000,1230.000000,1230.000000,1188.585327,564800
2017-12-08,1235.000000,1250.000000,1230.000000,1245.000000,1203.080200,2287900
2017-12-11,1245.000000,1250.000000,1245.000000,1245.000000,1203.080200,1103000
2017-12-12,1245.000000,1260.000000,1245.000000,1255.000000,1212.743408,1314700
2017-12-13,1255.000000,1270.000000,1255.000000,1270.000000,1227.238403,2518000
2017-12-14,1270.000000,1270.000000,1250.000000,1260.000000,1217.575073,717200
2017-12-15,1260.000000,1260.000000,1255.000000,1260.000000,1217.575073,1382200
2017-12-18,1260.000000,1260.000000,1255.000000,1260.000000,1217.575073,938500
2017-12-19,1260.000000,1265.000000,1260.000000,1265.000000,1222.406738,366100
2017-12-20,1250.000000,1260.000000,1240.000000,1260.000000,1217.575073,1003800
2017-12-21,1260.000000,1260.000000,1255.000000,1255.000000,1212.743408,576000
2017-12-22,1275.000000,1275.000000,1255.000000,1260.000000,1217.575073,909000
2017-12-25,1260.000000,1260.000000,1260.000000,1260.000000,1217.575073,0
2017-12-26,1260.000000,1260.000000,1260.000000,1260.000000,1217.575073,0
2017-12-27,1255.000000,1285.000000,1255.000000,1280.000000,1236.901733,1133800
2017-12-28,1280.000000,1285.000000,1270.000000,1280.000000,1236.901733,1434300
2017-12-29,1280.000000,1285.000000,1275.000000,1275.000000,1232.070068,389900
2018-01-01,1275.000000,1275.000000,1275.000000,1275.000000,1232.070068,0
2018-01-02,1270.000000,1270.000000,1255.000000,1265.000000,1222.406738,575700
2018-01-03,1265.000000,1265.000000,1260.000000,1260.000000,1217.575073,336300
2018-01-04,1260.000000,1260.000000,1250.000000,1260.000000,1217.575073,65300
2018-01-05,1260.000000,1260.000000,1225.000000,1245.000000,1203.080200,2057900
2018-01-08,1245.000000,1260.000000,1245.000000,1255.000000,1212.743408,426800
2018-01-09,1255.000000,1255.000000,1230.000000,1230.000000,1188.585327,3271400
2018-01-10,1240.000000,1240.000000,1190.000000,1200.000000,1159.595337,4915400
2018-01-11,1170.000000,1215.000000,1170.000000,1205.000000,1164.427002,780600
2018-01-12,1210.000000,1225.000000,1195.000000,1200.000000,1159.595337,3237300
2018-01-15,1205.000000,1240.000000,1205.000000,1230.000000,1188.585327,576800
2018-01-16,1230.000000,1240.000000,1215.000000,1220.000000,1178.921997,579700
2018-01-17,1230.000000,1230.000000,1210.000000,1215.000000,1174.090332,1775500
2018-01-18,1220.000000,1250.000000,1220.000000,1250.000000,1207.911865,1245100
2018-01-19,1255.000000,1260.000000,1205.000000,1215.000000,1174.090332,1863400
2018-01-22,1230.000000,1230.000000,1215.000000,1220.000000,1178.921997,206300
2018-01-23,1225.000000,1230.000000,1220.000000,1225.000000,1183.753662,2132400
2018-01-24,1235.000000,1235.000000,1220.000000,1235.000000,1193.416992,244100
2018-01-25,1235.000000,1245.000000,1225.000000,1240.000000,1198.248535,1694400
2018-01-26,1240.000000,1285.000000,1230.000000,1265.000000,1222.406738,2842200
2018-01-29,1270.000000,1310.000000,1265.000000,1295.000000,1251.396729,4639100
2018-01-30,1300.000000,1305.000000,1260.000000,1260.000000,1217.575073,1249100
2018-01-31,1260.000000,1295.000000,1260.000000,1295.000000,1251.396729,500500
2018-02-01,1295.000000,1305.000000,1290.000000,1300.000000,1256.228394,1527300
2018-02-02,1305.000000,1315.000000,1275.000000,1295.000000,1251.396729,928200
2018-02-05,1290.000000,1290.000000,1230.000000,1270.000000,1227.238403,557500
2018-02-06,1270.000000,1270.000000,1205.000000,1235.000000,1193.416992,2286400
2018-02-07,1235.000000,1245.000000,1235.000000,1245.000000,1203.080200,1985700
2018-02-08,1245.000000,1245.000000,1235.000000,1245.000000,1203.080200,154600
2018-02-09,1225.000000,1245.000000,1210.000000,1245.000000,1203.080200,275300
2018-02-12,1245.000000,1245.000000,1235.000000,1235.000000,1193.416992,145900
2018-02-13,1240.000000,1240.000000,1235.000000,1235.000000,1193.416992,95200
2018-02-14,1230.000000,1230.000000,1220.000000,1225.000000,1183.753662,1041800
2018-02-15,1225.000000,1245.000000,1225.000000,1240.000000,1198.248535,104000
2018-02-16,1240.000000,1240.000000,1240.000000,1240.000000,1198.248535,0
2018-02-19,1240.000000,1250.000000,1235.000000,1245.000000,1203.080200,403400
2018-02-20,1245.000000,1245.000000,1230.000000,1245.000000,1203.080200,2110300
2018-02-21,1250.000000,1250.000000,1225.000000,1240.000000,1198.248535,655300
2018-02-22,1240.000000,1240.000000,1230.000000,1230.000000,1188.585327,145200
2018-02-23,1230.000000,1240.000000,1230.000000,1240.000000,1198.248535,596800
2018-02-26,1240.000000,1250.000000,1230.000000,1250.000000,1207.911865,83300
2018-02-27,1255.000000,1255.000000,1200.000000,1200.000000,1159.595337,1385200
2018-02-28,1235.000000,1235.000000,1200.000000,1230.000000,1188.585327,868800
2018-03-01,1230.000000,1235.000000,1220.000000,1220.000000,1178.921997,57100
2018-03-02,1250.000000,1250.000000,1220.000000,1225.000000,1183.753662,64000
2018-03-05,1225.000000,1225.000000,1210.000000,1225.000000,1183.753662,6116300
2018-03-06,1220.000000,1230.000000,1210.000000,1210.000000,1169.258667,5133900
2018-03-07,1215.000000,1215.000000,1205.000000,1205.000000,1164.427002,60600
2018-03-08,1210.000000,1240.000000,1210.000000,1235.000000,1193.416992,125000
2018-03-09,1220.000000,1250.000000,1220.000000,1250.000000,1207.911865,1183600
2018-03-12,1250.000000,1250.000000,1220.000000,1250.000000,1207.911865,166600
2018-03-13,1240.000000,1250.000000,1220.000000,1245.000000,1203.080200,3471600
2018-03-14,1245.000000,1245.000000,1220.000000,1245.000000,1203.080200,1091200
2018-03-15,1245.000000,1245.000000,1210.000000,1220.000000,1178.921997,4176700
2018-03-16,1220.000000,1220.000000,1200.000000,1200.000000,1159.595337,1050400
2018-03-19,1200.000000,1215.000000,1200.000000,1215.000000,1174.090332,5432100
2018-03-20,1215.000000,1215.000000,1180.000000,1200.000000,1159.595337,1223500
2018-03-21,1205.000000,1230.000000,1205.000000,1215.000000,1174.090332,3533700
2018-03-22,1225.000000,1225.000000,1190.000000,1190.000000,1149.932129,543700
2018-03-23,1190.000000,1205.000000,1190.000000,1200.000000,1159.595337,13091600
2018-03-26,1200.000000,1215.000000,1195.000000,1195.000000,1154.763672,137800
2018-03-27,1195.000000,1205.000000,1195.000000,1200.000000,1159.595337,4669900
2018-03-28,1200.000000,1210.000000,1195.000000,1200.000000,1159.595337,5261700
2018-03-29,1200.000000,1215.000000,1200.000000,1205.000000,1164.427002,1443600
2018-03-30,1205.000000,1205.000000,1205.000000,1205.000000,1164.427002,0
2018-04-02,1205.000000,1225.000000,1200.000000,1200.000000,1159.595337,201400
2018-04-03,1210.000000,1225.000000,1200.000000,1200.000000,1159.595337,5577900
2018-04-04,1200.000000,1270.000000,1200.000000,1230.000000,1188.585327,3218200
2018-04-05,1260.000000,1260.000000,1210.000000,1235.000000,1193.416992,650600
2018-04-06,1235.000000,1235.000000,1205.000000,1225.000000,1183.753662,575100
2018-04-09,1225.000000,1250.000000,1225.000000,1250.000000,1207.911865,338400
2018-04-10,1250.000000,1255.000000,1240.000000,1250.000000,1207.911865,915600
2018-04-11,1240.000000,1240.000000,1235.000000,1240.000000,1198.248535,60000
2018-04-12,1240.000000,1255.000000,1240.000000,1245.000000,1203.080200,810000
2018-04-13,1260.000000,1260.000000,1240.000000,1245.000000,1203.080200,211700
2018-04-16,1245.000000,1245.000000,1245.000000,1245.000000,1203.080200,0
2018-04-17,1245.000000,1245.000000,1245.000000,1245.000000,1203.080200,0
2018-04-18,1250.000000,1270.000000,1250.000000,1265.000000,1222.406738,1189300
2018-04-19,1265.000000,1265.000000,1265.000000,1265.000000,1222.406738,0
2018-04-20,1265.000000,1265.000000,1265.000000,1265.000000,1222.406738,0
2018-04-23,1270.000000,1270.000000,1255.000000,1260.000000,1217.575073,489100
2018-04-24,1260.000000,1260.000000,1250.000000,1260.000000,1217.575073,660300
2018-04-25,1260.000000,1260.000000,1260.000000,1260.000000,1217.575073,0
2018-04-26,1260.000000,1260.000000,1260.000000,1260.000000,1217.575073,0
2018-04-27,1260.000000,1260.000000,1260.000000,1260.000000,1217.575073,0
2018-04-30,1245.000000,1260.000000,1215.000000,1260.000000,1217.575073,45000
2018-05-01,1260.000000,1260.000000,1260.000000,1260.000000,1217.575073,0
2018-05-02,1255.000000,1255.000000,1205.000000,1220.000000,1178.921997,1197100
2018-05-03,1205.000000,1245.000000,1200.000000,1225.000000,1183.753662,2996800
2018-05-04,1225.000000,1235.000000,1225.000000,1225.000000,1183.753662,450800
2018-05-07,1240.000000,1240.000000,1230.000000,1230.000000,1188.585327,211400
2018-05-08,1215.000000,1215.000000,1205.000000,1205.000000,1164.427002,114300
2018-05-09,1205.000000,1205.000000,1135.000000,1155.000000,1116.110596,1388900
2018-05-10,1155.000000,1155.000000,1155.000000,1155.000000,1116.110596,0
2018-05-11,1160.000000,1180.000000,1160.000000,1165.000000,1125.773926,508400
2018-05-14,1170.000000,1175.000000,1075.000000,1155.000000,1116.110596,486700
2018-05-15,1155.000000,1155.000000,1115.000000,1125.000000,1087.120728,3120400
2018-05-16,1100.000000,1100.000000,1080.000000,1080.000000,1043.635742,4531700
2018-05-17,1100.000000,1105.000000,1045.000000,1050.000000,1014.645935,2703000
2018-05-18,1055.000000,1085.000000,1030.000000,1050.000000,1014.645935,3024500
2018-05-21,1050.000000,1065.000000,980.000000,1005.000000,976.574158,6411900
2018-05-22,1005.000000,1025.000000,995.000000,1020.000000,991.149902,2466100
2018-05-23,1020.000000,1025.000000,1010.000000,1025.000000,996.008484,255100
2018-05-24,1025.000000,1070.000000,1025.000000,1060.000000,1030.018555,680100
2018-05-25,1070.000000,1075.000000,1050.000000,1055.000000,1025.160034,643400
2018-05-28,1050.000000,1080.000000,1050.000000,1075.000000,1044.594238,344800
2018-05-29,1075.000000,1075.000000,1075.000000,1075.000000,1044.594238,0
2018-05-30,1080.000000,1080.000000,1065.000000,1075.000000,1044.594238,794200
2018-05-31,1080.000000,1090.000000,1050.000000,1090.000000,1059.170044,1060900
2018-06-01,1090.000000,1090.000000,1090.000000,1090.000000,1059.170044,0
2018-06-04,1090.000000,1100.000000,1075.000000,1095.000000,1064.028564,823700
2018-06-05,1095.000000,1100.000000,1080.000000,1085.000000,1054.311401,777300
2018-06-06,1085.000000,1095.000000,1075.000000,1095.000000,1064.028564,1574500
2018-06-07,1095.000000,1095.000000,1075.000000,1075.000000,1044.594238,180600
2018-06-08,1075.000000,1095.000000,1045.000000,1060.000000,1030.018555,1462400
2018-06-11,1060.000000,1060.000000,1060.000000,1060.000000,1030.018555,0
2018-06-12,1060.000000,1060.000000,1060.000000,1060.000000,1030.018555,0
2018-06-13,1060.000000,1060.000000,1060.000000,1060.000000,1030.018555,0
2018-06-14,1060.000000,1060.000000,1060.000000,1060.000000,1030.018555,0
2018-06-15,1060.000000,1060.000000,1060.000000,1060.000000,1030.018555,0
2018-06-18,1060.000000,1060.000000,1060.000000,1060.000000,1030.018555,0
2018-06-19,1060.000000,1060.000000,1060.000000,1060.000000,1030.018555,0
2018-06-20,1070.000000,1070.000000,1015.000000,1015.000000,986.291321,395800
2018-06-21,1020.000000,1020.000000,990.000000,1000.000000,971.715637,2835800
2018-06-22,1005.000000,1005.000000,990.000000,995.000000,966.856995,2553700
2018-06-25,1000.000000,1000.000000,995.000000,1000.000000,971.715637,2855000
2018-06-26,1000.000000,1000.000000,990.000000,1000.000000,971.715637,2929900
2018-06-27,990.000000,1000.000000,940.000000,950.000000,923.129822,3717900
2018-06-28,955.000000,960.000000,915.000000,935.000000,908.554077,2235900
2018-06-29,930.000000,945.000000,925.000000,940.000000,913.412659,3792600
2018-07-02,945.000000,960.000000,940.000000,960.000000,932.846985,2237200
2018-07-03,960.000000,970.000000,945.000000,950.000000,923.129822,2082100
2018-07-04,950.000000,950.000000,945.000000,950.000000,923.129822,1316800
2018-07-05,950.000000,950.000000,935.000000,945.000000,918.271240,1152900
2018-07-06,950.000000,965.000000,940.000000,960.000000,932.846985,229300
2018-07-09,960.000000,965.000000,935.000000,945.000000,918.271240,1419700
2018-07-10,945.000000,950.000000,930.000000,945.000000,918.271240,2547100
2018-07-11,950.000000,950.000000,930.000000,950.000000,923.129822,1305100
2018-07-12,950.000000,955.000000,930.000000,955.000000,927.988403,302200
2018-07-13,955.000000,960.000000,940.000000,960.000000,932.846985,768800
2018-07-16,960.000000,960.000000,935.000000,960.000000,932.846985,4218000
2018-07-17,960.000000,960.000000,930.000000,960.000000,932.846985,4755400
2018-07-18,970.000000,995.000000,950.000000,965.000000,937.705505,2318000
2018-07-19,960.000000,965.000000,935.000000,950.000000,923.129822,4861000
2018-07-20,945.000000,980.000000,945.000000,955.000000,927.988403,4042400
2018-07-23,950.000000,965.000000,935.000000,965.000000,937.705505,2921900
2018-07-24,965.000000,965.000000,935.000000,960.000000,932.846985,4930500
2018-07-25,950.000000,950.000000,935.000000,950.000000,923.129822,3929100
2018-07-26,950.000000,950.000000,940.000000,950.000000,923.129822,866800
2018-07-27,950.000000,980.000000,935.000000,950.000000,923.129822,2325900
2018-07-30,945.000000,950.000000,925.000000,930.000000,903.695496,6555700
2018-07-31,930.000000,950.000000,905.000000,950.000000,923.129822,10353100
2018-08-01,950.000000,950.000000,915.000000,950.000000,923.129822,7085100
2018-08-02,950.000000,950.000000,930.000000,930.000000,903.695496,511400
2018-08-03,930.000000,940.000000,910.000000,930.000000,903.695496,5294700
2018-08-06,925.000000,935.000000,920.000000,930.000000,903.695496,1235500
2018-08-07,930.000000,930.000000,920.000000,930.000000,903.695496,3843000
2018-08-08,930.000000,930.000000,915.000000,930.000000,903.695496,5405300
2018-08-09,930.000000,935.000000,920.000000,930.000000,903.695496,3337500
2018-08-10,935.000000,1025.000000,935.000000,990.000000,961.998413,7353600
2018-08-13,995.000000,1000.000000,935.000000,950.000000,923.129822,2601400
2018-08-14,950.000000,950.000000,905.000000,950.000000,923.129822,3259300
2018-08-15,945.000000,960.000000,920.000000,940.000000,913.412659,2574500
2018-08-16,940.000000,940.000000,925.000000,940.000000,913.412659,1743900
2018-08-17,940.000000,940.000000,940.000000,940.000000,913.412659,0
2018-08-20,940.000000,940.000000,925.000000,935.000000,908.554077,2712300
2018-08-21,935.000000,940.000000,920.000000,940.000000,913.412659,2763500
2018-08-22,940.000000,940.000000,940.000000,940.000000,913.412659,0
2018-08-23,940.000000,950.000000,920.000000,940.000000,913.412659,3544100
2018-08-24,940.000000,940.000000,930.000000,940.000000,913.412659,3136500
2018-08-27,940.000000,955.000000,935.000000,955.000000,927.988403,335600
2018-08-28,970.000000,980.000000,960.000000,970.000000,942.564148,384300
2018-08-29,975.000000,975.000000,935.000000,940.000000,913.412659,1646000
2018-08-30,940.000000,955.000000,925.000000,955.000000,927.988403,1249500
2018-08-31,950.000000,975.000000,940.000000,975.000000,947.422729,1254000
2018-09-03,965.000000,985.000000,945.000000,985.000000,957.139893,350200
2018-09-04,990.000000,990.000000,960.000000,965.000000,937.705505,449800
2018-09-05,950.000000,950.000000,935.000000,950.000000,923.129822,5290200
2018-09-06,965.000000,965.000000,915.000000,950.000000,923.129822,9586800
2018-09-07,935.000000,960.000000,915.000000,960.000000,932.846985,17733800
2018-09-10,960.000000,960.000000,940.000000,960.000000,932.846985,598500
2018-09-11,960.000000,960.000000,960.000000,960.000000,932.846985,0
2018-09-12,960.000000,980.000000,940.000000,980.000000,952.281250,1331100
2018-09-13,980.000000,1000.000000,960.000000,1000.000000,971.715637,4453700
2018-09-14,1000.000000,1025.000000,965.000000,1025.000000,996.008484,8008600
2018-09-17,1030.000000,1035.000000,995.000000,1025.000000,996.008484,4385700
2018-09-18,1025.000000,1025.000000,1005.000000,1015.000000,986.291321,4208000
2018-09-19,1015.000000,1015.000000,995.000000,1015.000000,986.291321,3277800
2018-09-20,1015.000000,1020.000000,1005.000000,1020.000000,991.149902,2036500
2018-09-21,1020.000000,1065.000000,1015.000000,1050.000000,1020.301331,3220100
2018-09-24,1050.000000,1070.000000,1035.000000,1060.000000,1030.018555,882700
2018-09-25,1060.000000,1060.000000,1015.000000,1035.000000,1005.725647,901100
2018-09-26,1035.000000,1050.000000,1010.000000,1050.000000,1020.301331,826900
2018-09-27,1050.000000,1075.000000,1030.000000,1075.000000,1044.594238,256000
2018-09-28,1075.000000,1100.000000,1065.000000,1100.000000,1068.887085,3198700
2018-10-01,1110.000000,1110.000000,1055.000000,1070.000000,1039.735718,4171800
2018-10-02,1075.000000,1075.000000,1050.000000,1065.000000,1034.877075,1927500
2018-10-03,1065.000000,1075.000000,1050.000000,1070.000000,1039.735718,1427900
2018-10-04,1075.000000,1075.000000,1035.000000,1050.000000,1020.301331,582500
2018-10-05,1000.000000,1030.000000,980.000000,1015.000000,986.291321,1153300
2018-10-08,1015.000000,1025.000000,1010.000000,1015.000000,986.291321,233500
2018-10-09,1015.000000,1025.000000,1015.000000,1015.000000,986.291321,46100
2018-10-10,1020.000000,1020.000000,1010.000000,1010.000000,981.432739,263100
2018-10-11,1010.000000,1015.000000,1000.000000,1010.000000,981.432739,401800
2018-10-12,1015.000000,1020.000000,1010.000000,1020.000000,991.149902,68800
2018-10-15,1020.000000,1030.000000,1020.000000,1030.000000,1000.867065,124400
2018-10-16,1040.000000,1065.000000,1040.000000,1050.000000,1020.301331,79600
2018-10-17,1060.000000,1080.000000,1035.000000,1060.000000,1030.018555,272500
2018-10-18,1060.000000,1070.000000,1050.000000,1070.000000,1039.735718,152700
2018-10-19,1070.000000,1080.000000,1040.000000,1080.000000,1049.452759,300500
2018-10-22,1080.000000,1090.000000,1070.000000,1090.000000,1059.170044,166000
2018-10-23,1090.000000,1100.000000,1080.000000,1100.000000,1068.887085,474700
2018-10-24,1100.000000,1100.000000,1085.000000,1090.000000,1059.170044,175100
2018-10-25,1080.000000,1080.000000,1055.000000,1080.000000,1049.452759,89600
2018-10-26,1080.000000,1080.000000,1050.000000,1060.000000,1030.018555,1341900
2018-10-29,1060.000000,1060.000000,1030.000000,1055.000000,1025.160034,171400
2018-10-30,1060.000000,1070.000000,1045.000000,1050.000000,1020.301331,107600
2018-10-31,1055.000000,1070.000000,1050.000000,1050.000000,1020.301331,773500
2018-11-01,1045.000000,1070.000000,1045.000000,1070.000000,1039.735718,125800
2018-11-02,1070.000000,1080.000000,1065.000000,1080.000000,1049.452759,396600
2018-11-05,1080.000000,1090.000000,1070.000000,1080.000000,1049.452759,426400
2018-11-06,1080.000000,1090.000000,1065.000000,1080.000000,1049.452759,1165600
2018-11-07,1080.000000,1080.000000,1050.000000,1070.000000,1039.735718,422300
2018-11-08,1070.000000,1070.000000,1050.000000,1050.000000,1020.301331,338900
2018-11-09,1060.000000,1060.000000,1040.000000,1040.000000,1010.584167,262100
2018-11-12,1045.000000,1055.000000,1040.000000,1050.000000,1020.301331,1846300
2018-11-13,1050.000000,1050.000000,980.000000,1040.000000,1010.584167,420700
2018-11-14,1045.000000,1060.000000,1025.000000,1060.000000,1030.018555,2027900
2018-11-15,1065.000000,1075.000000,1060.000000,1070.000000,1039.735718,513000
